section,gene,r_tech,r_nbr
D5,C17orf62,0.758431947197891,0.1829420902203835
D5,NUDC,0.7607989527303114,0.07438604560282183
D5,SDC4,0.8077541788017055,0.24222211439219044
D5,TMEM132A,0.7734086090500167,0.07327645217175593
D5,TYROBP,0.8087501929506726,0.16792119562886484
D5,SERPINA1,0.7938632678711711,0.05005796972196251
D5,GTF3C5,0.7621450715815647,0.08147584191322897
D5,TMEM160,0.7806081323977595,-0.11332393043771799
D5,CALR,0.7075302086357967,0.07315988449632936
D5,RANGAP1,0.761203560296815,-0.16594984287934195
D5,CHMP2A,0.7817338257413204,0.018517564822093772
D5,MGST1,0.8223084670029016,0.3093581963349598
D5,CSNK1G2,0.7809368534126878,-0.03170850526620423
D5,VPS51,0.7898761069742295,0.07615998829048606
D5,HEXA,0.7491948181811158,0.02131201133901062
D5,RNF213,0.7723222445149796,-0.10247942662139486
D5,LAMTOR1,0.7684456596976504,0.12870879080413908
D5,CCDC124,0.7577043281005151,0.1761328915813338
D5,GM2A,0.7489838328291657,0.13000735403689073
D5,FAAP20,0.7967579916322903,0.04252432949119421
D5,NDUFV1,0.7677771328177043,-0.0012981412018351734
D5,PSMC3,0.8192468626770537,0.0009330431092936115
D5,MED1,0.7708518414210852,0.12419966575010119
D5,COMMD6,0.8259644577884225,0.11557167803703036
D5,PLEKHO1,0.7675085322193946,0.13649880090587757
D6,IGHG3,0.8939438627755512,0.6739823354492599
D6,IGKC,0.8912581846493296,0.5802324074205025
D6,IGHG4,0.8019989535657603,0.19272868379630997
D6,IGLC2,0.9336039511544633,0.6140405775019064
D6,IGLC3,0.8726873004977207,0.5142248880283734
D6,IGHA1,0.8492559786170176,0.4214320312092972
D6,S100A9,0.7979207699557784,0.23744770045537247
D6,IGHM,0.922451534630262,0.6581392218928591
D6,MUCL1,0.8832871526187108,0.10107785948533435
D6,IGHG1,0.7891567733467398,0.22607802208633357
D6,S100A8,0.8431138569720642,0.40720533591780417
D6,CALML5,0.7715914968407621,0.4282872599343802
D6,PTPRF,0.8028951386499315,0.2921397314895694
D6,TFF3,0.783740819848536,0.0038927074537665504
D6,MGP,0.8241943607289834,0.4349417932790002
D6,AP000769.1,0.8494106574412396,0.4247439979535227
D6,PHB,0.7732049645534912,0.11705723999886666
D6,TPT1,0.8650031993856948,0.49584191452555887
D6,IFI27,0.793748971321547,0.15753892448976062
D6,C1QA,0.7613860649258498,0.468486817447292
D6,MIEN1,0.7517043637158323,0.061173415814567256
D6,AZGP1,0.759785218875205,0.02350465653244055
D6,GRB7,0.7908785450404838,0.258054614548268
D6,PSMB3,0.8095723858655695,0.11221150840610537
D6,C3,0.7838449440061663,0.459631735884353
D6,CISD3,0.7492181893417239,-0.13883476793361016
D6,BST2,0.7431578730634962,0.15643796111410052
D6,ISG15,0.7552080392334785,0.18748114214938458
D6,FN1,0.8681648042475949,0.5791795415405241
D6,HLA-B,0.7754919159669101,0.4903032659904817
D6,APOE,0.8286473494698909,0.6492976559770476
D6,HLA-E,0.7440147529033557,0.43516534494856096
D6,APOC1,0.7486180346132744,0.2716998618674273
D6,ERBB2,0.8257356091586664,0.39339835082688296
D6,PCGF2,0.7647362729347695,0.1376274326600507
D6,FASN,0.8247000878046746,0.41982090545674894
D6,TRAF4,0.7565369143531044,0.12131169397069907
D6,ACTG1,0.8956045222688255,0.455639674892073
D6,AEBP1,0.6931016926057851,0.4465212600538917
D6,MZB1,0.7773512740990149,0.2121433509990807
D6,ADAM15,0.7246252443231219,-0.12029766006132653
D6,PSMD3,0.824110397269068,0.39022571349458646
D6,NDUFB9,0.7757539814168075,0.1403727384814103
D6,COL1A2,0.8416669855205048,0.4607302472094173
D6,COL1A1,0.8142471985610803,0.35770537945200176
D6,BEST1,0.8612641858705199,0.38584687069583623
D6,HLA-A,0.7702476320506468,0.37242895447487884
D6,LTF,0.8047016325037296,0.22510832140361123
D6,LGALS3BP,0.7928688372709325,0.2903577785680692
D6,DDX5,0.8132090345129741,0.1713999383412772
D6,FNBP1L,0.7905818874620103,0.14722903477049287
D6,CD74,0.7835045930351037,0.6056550583265333
D6,PPP1R1B,0.7794257319004195,0.24178051296577027
D6,KIAA0100,0.7630939999472566,-0.09083812597879398
D6,S100A6,0.8273653865027323,0.21634094855316874
D6,B2M,0.8510348485980175,0.24904136893389284
D6,MLLT6,0.8017230839696539,-0.08870769339192446
D6,MUC1,0.7786100019281617,0.3437190250059626
D6,CLDN3,0.7833442025779541,0.4364648360112767
D6,KRT81,0.7821727866335236,-0.0176824194750373
D6,ATP5E,0.8217460357769686,0.279549987024961
D6,TAGLN,0.8072262502389893,0.38969035051085116
D6,TAPBP,0.7555897545849969,0.2550075485220496
D6,GNAS,0.8020598798802916,0.3836759299150227
D6,MDK,0.7850512691912354,0.15171883236934963
D6,COL3A1,0.8352174138815784,0.5077819395992633
D6,SCGB3A1,0.8366357194030998,0.37899175040893746
D6,SDC1,0.7835536856512187,0.10170382220968963
D6,HLA-DRA,0.8367860329231149,0.2509675147994802
D6,CST3,0.8121743148826976,0.36067814991128466
D6,CYBA,0.7541696189049145,0.1981520660807348
D6,TUBA1B,0.8135652486071651,0.46193294856455774
D6,BGN,0.7733218532762095,0.3873585262068725
D6,FTH1,0.8119164868482456,0.22497178716968433
D6,DHCR24,0.7793623767133048,0.042815408627998486
D6,LY6E,0.7614935919630479,0.16206361887917814
D6,A2M,0.8456298335039857,0.2685956656053973
D6,IGFBP2,0.7613747716868633,0.16953426680957936
D6,IGFBP4,0.7657739623477801,0.10422547415405238
D6,ORMDL3,0.7726779868616765,0.1503727880719421
D6,CD24,0.8355347092365861,0.371005824112192
D6,STARD3,0.7524470494227563,0.2180595574014578
D6,LASP1,0.754177250417115,-0.010882036302202807
D6,PERP,0.7935000183642588,0.2070459813112179
D6,PABPC1,0.8240024644729702,0.40144376297781326
D6,VIM,0.7842437012846492,0.250682884162069
D6,GLTSCR2,0.8019728487618377,0.2686130793076866
D6,LGALS1,0.7331834873175254,0.13554128041552033
D6,COL6A2,0.7506270789539132,0.17828333033147872
D6,TYMP,0.7284077309601138,0.16270623123842473
D6,TIMP1,0.7866166704471194,0.33996845090645006
D6,C1QB,0.7829419087111917,0.14363465113705903
D6,SPINT2,0.7949142812066128,0.272117056135558
D6,COX7C,0.8504912352567456,0.25606249297592815
D6,GSTP1,0.7883453139952837,0.21550028250029724
D6,KRT18,0.7961589937644756,0.1480718804529885
D6,SUPT6H,0.7692687145049802,-0.051837150506143057
D6,MYL9,0.7460278263024286,0.25479729413518043
D6,PNMT,0.7999553121601192,0.08275331868584081
D6,TMED9,0.7599299753915564,0.13244806223678957
D6,HSPB1,0.7690167708338381,0.30509184826181207
D6,KRT7,0.7424520210131635,0.1588944798996271
D6,SF3B5,0.7876475000484443,0.10048339879684026
D6,ATP6AP1,0.8135079945072112,0.1905648166335214
D6,FLNA,0.7277496364899211,0.10548314536724653
D6,MYL6,0.7510021964748615,0.20288635743109318
D6,RNASE1,0.7988721797146988,0.12256791203947671
D6,SCD,0.8134699368029739,0.2941638466278954
D6,H2AFJ,0.7637844894912402,0.17590921943777452
D6,TAGLN2,0.6864969062140251,0.2840787300561578
D6,XBP1,0.7873854333922539,0.18429359956415844
D6,LAPTM5,0.802364247874793,0.34058872732873813
D6,C4orf48,0.7767571007119577,0.06996603967131303
D6,ELOVL1,0.7793917839137461,0.29136800419236336
D6,PTMS,0.7343203822418232,-0.11520648239047393
D6,EEF2,0.7275633735395687,0.06770974709775636
D6,IFI6,0.7789868521381681,0.26669024072476133
D6,ARHGDIA,0.7630067307186762,0.16840072730261232
D6,CRIP2,0.7420816844684741,0.16376979980730685
D6,UQCRQ,0.8331344803719086,0.31184997330172587
D6,HLA-C,0.7636361220052125,0.26226743891029813
D6,PLXNB2,0.7885803185307628,0.3507795210186238
D6,SPDEF,0.7458772598247172,0.10266337050030483
D6,CNN3,0.8130291087992023,0.350518479264721
D6,TSPO,0.7784414597799862,0.34436168025446573
D6,BCAP31,0.7544350106649336,0.07035373575538602
D6,GNB2,0.7062745446285225,0.2881445055051691
D6,ATP1A1,0.7636891877822378,0.06625089457422523
D6,PRSS8,0.7895699755449244,0.1575779475425736
D6,HNRNPA2B1,0.8155870942981551,0.29927651740624556
D6,EIF4G1,0.7364045034583592,0.051414629611947274
D6,CLU,0.7634863317853622,0.14214271051436342
D6,COPS9,0.8242847381315438,0.24337861393384227
D6,PRRC2A,0.771008656248064,0.1401850532713967
D6,CHPF,0.7800431674272111,0.2247083834635235
D6,ATP6V0B,0.8068339663401791,0.11196454241488248
D6,S100A11,0.8136445786754237,0.2734156135020649
D6,TCEB2,0.811846654451278,0.21715329532627461
D6,C12orf57,0.7503608982409014,-0.0878584008691826
D6,TXNIP,0.8167661846350842,0.17714886349805306
D6,MZT2B,0.7772224112752716,0.29107341059614017
D6,SPARC,0.8078053606151429,0.3608430274235278
D6,PRDX1,0.7663219721658713,0.20286649240299703
D6,IGLC7,0.8571094371969995,0.4966532962309131
D6,IFITM3,0.7733646687714565,0.16679129507897422
D6,NDUFB7,0.7615648044719973,0.16645827265110724
D6,CCT3,0.8132929534326014,0.3571281475466373
D6,NUPR1,0.7766037363694123,0.1074559210676682
D6,ATG10,0.7924553547658654,0.3577523272080577
D6,VMP1,0.7929207608298633,0.25115438155100933
D6,SLC9A3R1,0.7485884558283097,0.3942166617365197
D6,LMNA,0.8187470258787506,0.006256465666660185
D6,S100A14,0.7338566634287125,0.4334668928590262
D6,MMP14,0.669558962263658,0.2665155583695692
D6,JTB,0.8008106364699487,0.09623967311632567
D6,SYNGR2,0.7585689151201259,0.3230096956246058
D6,CIB1,0.8114623804071469,0.3215502687314885
D6,COPE,0.7828153510682764,-0.22997190391225675
D6,CHCHD2,0.8201171256143246,0.1556295797022768
D6,NDUFS5,0.8081983968046944,0.14285928708201184
D6,NDUFS6,0.7901763922196128,0.19310158907284372
D6,IDH2,0.6888133540156464,0.07718392345286759
D6,HSP90AA1,0.7833599697595443,0.21297119381204926
D6,PGAP3,0.7899943936299287,0.11061572851808434
D6,RARRES2,0.7265248412257093,0.10334273344162741
D6,HSP90AB1,0.8115046362252893,0.4238508865027469
D6,NDUFA3,0.7987910678171068,0.061281890265338486
D6,CCND1,0.750102237230819,0.22590058114064177
D6,EEF1D,0.7207067505056355,0.3186103330948981
D6,STARD10,0.7529661946113957,0.16714727805188317
D6,ACTN4,0.6800345413595518,0.0795486729782172
D6,ALDOA,0.7572551201929211,-0.021259330906443837
D6,PLD3,0.7564659005992435,0.07380411971921359
D6,CTSB,0.7817830403564393,0.14315862102520224
D6,MIDN,0.7181008951264473,0.09181828441093481
D6,ENG,0.7379961867518057,-0.01454823959706791
D6,COL18A1,0.7785039701769196,0.23741309197722338
D6,FKBP2,0.7688600423350063,0.24578115109778362
D6,CD81,0.7387906949605177,-0.02316935853342384
D6,INTS1,0.7916846377329634,0.09475088912736036
D6,EIF4G2,0.8442924328011017,0.40412353779685595
D6,MAP3K12,0.7903899022618094,0.172659241002562
D6,BSG,0.7523352394764848,0.2626143143858675
D6,TUBB,0.7786366401853074,0.31873448805167615
D6,PFDN5,0.7330271793202913,0.029996409093129214
D6,GRN,0.7268034548488455,0.18541803921924274
D6,WDR34,0.7037895610546967,0.017026873008735444
D6,IGFBP7,0.847581573608545,0.30148211882349885
D6,C1orf122,0.7735482255414999,0.13252784242299875
D6,UBC,0.7741306521405632,0.15052698231917508
D6,GUK1,0.7385087967251605,-0.03754724070902396
D6,COX6B1,0.7950242899378661,0.08318171063151235
D6,SCAND1,0.7533095013812402,0.20622222824061892
D6,PCSK7,0.7775677642105804,0.08171863937803041
D6,TPI1,0.7809804449989544,0.07437415721336363
D6,FUCA2,0.7718977175509086,0.10809487987198915
D6,SSR4,0.737329492756592,0.040386750338661785
D6,COX4I1,0.7792685508414743,0.12802992956160367
D6,CTSD,0.769632596069464,0.5518373055470968
D6,KDELR1,0.7545993926808551,0.031723680805679846
D6,ERGIC1,0.7549066247086571,0.20301840309968158
D6,APOD,0.7975181439590456,0.09878772552073552
D6,G6PD,0.7843902091790247,0.015484245631114644
D6,UQCRC1,0.770691670284481,0.20112860228136403
D6,PTOV1,0.7991182828261902,0.10334344636295406
D6,PPDPF,0.7293236147874513,0.09159370745162526
D6,POSTN,0.8223268692741986,0.23860114521688933
D6,PTRF,0.7637823514250948,0.12333265110935851
D6,UBL5,0.7912984477153128,0.22368073159172772
D6,ZYX,0.7230739146084673,0.04940267002494462
D6,ENO1,0.7703876976008951,0.10482299197984915
D6,ASS1,0.7797250763988012,0.3231142488849074
D6,LMAN2,0.7847633208056186,0.16193505694199753
D6,ZBTB7B,0.7793406660693433,0.3331447547178693
D6,RRBP1,0.7578214337447325,0.006806841051335046
D6,JUP,0.7196418381818335,0.19631919631625536
D6,SELM,0.7090563696707222,0.2598651369149479
D6,SEC61A1,0.754985864707367,0.19589951730878746
D6,MMP9,0.8262855793365421,0.49099535549921525
D6,H1FX,0.7959969801045514,0.2202139417320937
D6,ROMO1,0.7694239588310112,-0.06767081885271849
D6,TUFM,0.7597183810529864,0.0719815273955976
D6,CD52,0.8152437058148514,0.20626997880385745
D6,GNAI2,0.6643617455589333,0.27516670272346483
D6,CD99,0.7646253356206482,0.1895607189858401
D6,EDF1,0.748994334901855,0.10776484442373302
D6,RABAC1,0.7769519476175142,0.16920504342491
D6,AP2S1,0.7748493325717066,0.04983591578729661
D6,AES,0.7380775334745957,0.15962215422230927
D6,HLA-DPA1,0.8312961122511711,0.4245099130565694
D6,MRPL12,0.7179608613034724,0.20382418249928955
D6,PSMB4,0.8174702813061829,0.37130103039968215
D6,COX8A,0.7898691225231151,0.24700574411254644
D6,SNF8,0.7536454668983468,0.08781571883719527
D6,PRDX2,0.7753080799832225,0.23424483749879518
D6,P4HB,0.7213971210910689,0.15817896167064288
D6,SEPW1,0.7825909975851145,0.07049518698628784
D6,EIF3B,0.7536269762750485,0.11789477014910404
D6,HSP90B1,0.8313798038938413,0.05471978377785088
D6,SNRPB,0.8115315591554502,0.3688751937742366
D6,COX5B,0.782715623820891,0.043621385601615666
D6,PTMA,0.8095741209854828,0.2563148172109491
D6,UBE2M,0.7655718118279411,0.18086245806648277
D6,PLEC,0.689114837955162,0.0914223286206712
D6,FXYD3,0.8394586337130165,0.12897450988093598
D6,COX6C,0.823254380901516,0.3823387183434708
D6,ATP5G2,0.7566476828459655,0.131636044688289
D6,CLDN4,0.8099909673238046,0.36445340498693024
D6,RALY,0.7544572571907432,0.08983721823484989
D6,HSPA8,0.7776337267582741,0.45830615312883555
D6,VAMP8,0.7723632345182115,0.15351063983300353
D6,CTSZ,0.8003080203146873,0.1424863069446485
D6,GRINA,0.6679018657628659,-0.08852896130222739
D6,SERINC2,0.7758079193774476,0.07403001998201023
D6,SH3BGRL3,0.7451515985471312,0.10760543706486218
D6,MMACHC,0.7873164295341365,0.3525742233289731
D6,SNRPD2,0.8076692034109999,0.055529385814462415
D6,CAPNS1,0.7626362366121873,0.020945325712896853
D6,GPX1,0.7783718315007391,-0.09672073107678526
D6,POLR2L,0.7639203686882857,0.1792472901493559
D6,CAPG,0.8151065496320675,0.15663338288845058
D6,SSR2,0.7544838223996497,0.4168590312097351
D6,NDUFA11,0.7397086225702684,0.07106933914081599
D6,NDUFB10,0.7690625655659946,0.06938179283013171
D6,ATP5B,0.8538530808507605,0.3418133783638626
D6,LSM4,0.7618753239980665,0.2109041142200225
D6,SLC25A6,0.80032259293846,0.17926650413805312
D6,PIP4K2B,0.8057989956231606,0.1950977886371647
D6,MAP2K2,0.7475920679180778,0.05894565371212644
D6,VWF,0.8106600462085173,0.07533678888478264
D6,PSMD8,0.7513271543876451,0.34277414723885347
D6,SRRM2,0.7899239339970593,0.07452719489412964
D6,EVL,0.7648211135552407,0.1733099985384637
D6,CLDN7,0.7752468111007208,0.06361202214198003
D6,NBL1,0.7606078655778695,0.16509335806606212
D6,MYH9,0.8170933261683974,0.30385237988080555
D6,NDUFA13,0.7528427159739265,0.09598882774953423
D6,SDF4,0.7369471718144968,-0.11440179337511416
D6,MZT2A,0.7919266908727443,0.3235828338207398
D6,KDELR2,0.7880306687373785,0.30024757148894365
D6,HDLBP,0.7436765036182521,0.13252860408572534
D6,FBXW5,0.7921606471252797,-0.04474967390433693
D6,LGALS3,0.8242423150136087,0.1579895310673288
D6,UQCR11,0.7498556434355451,0.27134169244466594
D6,HMGA1,0.7504434543989708,0.04695920865392848
D6,RHOC,0.7721821115484331,0.03616006518767015
D6,EIF3G,0.8167241137885523,0.07252488977437803
D6,PPP1CA,0.7207072713550146,0.13227032963544771
D6,ZFP36L1,0.7701474507220124,0.34727645015422526
D6,HM13,0.7420457665754919,0.06968296020444403
D6,FXYD5,0.785163064132261,0.19777736900923004
D6,DPP7,0.7869980164635476,0.060037658550939496
D6,OAZ1,0.764584336337819,0.19678136769999627
D6,ZFP36L2,0.7720583573770458,0.21905541866858547
D6,PTBP1,0.7679355766206717,0.30090478781182745
D6,LAPTM4A,0.7786813801305007,0.2799238580117087
D6,JCHAIN,0.8539458757936353,0.29230617022342664
D6,CIRBP,0.7961135072150166,-0.01931341641271712
D6,MVP,0.7735496013487336,0.016545765807898453
D6,MRPL41,0.7731219848573115,0.2583463525368766
D6,DCN,0.826480032714966,0.3382216986659998
D6,CD151,0.7524917760353829,0.06663733698586902
D6,APRT,0.7961661560836675,0.16690421677778222
D6,NENF,0.7803480557331842,0.1306783267522015
D6,C19orf70,0.802559856452246,0.1775482321993865
D6,TRIM28,0.7691562285647232,0.18735475020786715
D6,CD63,0.7544974237421779,0.13800817573323063
D6,SLC44A2,0.7733738282048378,0.26484445705022724
D6,NACA,0.8638435622545896,0.3699867088589973
D6,TPM2,0.7711701700330588,0.06337732171122026
D6,AP2M1,0.7428446850618963,-0.047384996054435455
D6,VCP,0.7762629130045121,0.14896279903492382
D6,MAPKAPK2,0.751283814380979,0.15598006815601106
D6,FLOT2,0.79080786460301,0.10244626617950896
D6,NINJ1,0.7528305656968922,0.18115880070755955
D6,NNMT,0.7707736193956327,0.16028902786027713
D6,MRPS34,0.7436147238667189,-0.053596529416896375
D6,PSMB7,0.8057780221855559,-0.0626937823549027
D6,SLC2A4RG,0.7762913800084079,0.21003098224815703
D6,PCBP2,0.7638826551341024,0.16443134495792355
D6,CTTN,0.8008718145193808,0.1605784760456172
D6,HSPG2,0.7611799678596156,0.07655555245535482
D6,C1R,0.7578455879954343,0.12126848627536088
D6,ETFB,0.7989667315323317,-0.14337478978833398
D6,GPX4,0.7095604926148957,0.2966119000734781
D6,PSME2,0.7650661936825083,-0.03779793581332668
D6,IER3,0.77627537104767,0.2937120484738544
D6,ATOX1,0.798738587440409,0.10998215212559843
D6,AGPAT2,0.7768057130623411,0.10444302930191716
D6,TNFSF10,0.8089014086919788,0.12025837561293495
D6,ACTB,0.8530475538380147,0.3659233698065501
D6,HADHA,0.7778612170385847,0.27540678823132286
D6,PLXND1,0.708619782372579,0.14547077986370233
D6,PHB2,0.7872753813236496,0.12760419347101387
D6,LPCAT1,0.7951860002687013,0.15771539867242718
D6,CERS4,0.7526579690258796,-0.010589590738968289
D6,FTL,0.7150914362508822,0.33698485579211057
D6,CDC37,0.7653287424507176,0.135733212943655
D6,CENPB,0.7850001449696233,0.16772957092836274
D6,DUS1L,0.7268431789748526,0.3000102877320556
D6,SERF2,0.7645724251937147,0.3855773680270345
D6,CD68,0.7870716702543682,0.3235788212157876
D6,UNC119,0.7577247894547701,0.20061692141431628
D6,FAU,0.730767394694751,0.08870641862891344
D6,CD14,0.758951215135588,0.2256175450821425
D6,SQSTM1,0.7943654050780035,0.23667030126237884
D6,ATP5J2,0.7609291124164733,0.2520730067724434
D6,EIF5A,0.7592476844433496,0.05869191077355983
D6,PRKCSH,0.7730926767466015,0.29416534591975835
D6,NDUFB11,0.7940724872714326,0.05505906358565512
D6,ARPC1B,0.7688560891069203,0.032528997286447925
D6,LRP1,0.7474754151173661,-0.003693254491129035
D6,CALM2,0.8228874623477336,0.44548378192948057
D6,CLIC1,0.789880608893636,0.13285049486488618
D6,HEBP2,0.823926930785501,0.26454340763341283
D6,ATP5A1,0.7963754277445865,0.19027044886760705
D6,ERGIC3,0.783456088077419,0.21464630863118453
D6,MYO1C,0.7423005418500754,-0.012288050610982567
D6,ENSA,0.7704943387319898,0.1688405445968447
D6,SERPINH1,0.7950017757573636,0.24422329327170703
D6,NRBP1,0.7675434017774022,0.18396107543589
D6,TSTD1,0.7881180023941303,0.23318259158847016
D6,PKM,0.789482843730986,0.08147461254355873
D6,SOX4,0.7341448800308337,0.1263651808083113
D6,NME3,0.7841622307154892,0.03176149154765906
D6,NECTIN2,0.7677204830918999,0.21037669048086113
D6,CXXC5,0.7554565057428988,0.12107246594738498
D6,ARRDC1,0.7865948237764195,0.1772400817977337
D6,AP2B1,0.7459068986133127,0.11895707082295905
D6,PSMB1,0.8092297457422888,0.2116974454191529
D6,CCDC152,0.8041636234075675,0.07917748900743947
D6,CHD4,0.7721803477524696,0.11691339243211284
D6,NPDC1,0.7669370701150754,0.1347336473378936
D6,PTGDS,0.8579149044250391,0.399153540320999
D6,IER5L,0.7587327036744065,-0.11871520235241043
D6,PTGES3,0.8084720865581627,0.33889290636079666
D6,JUNB,0.7825403071479188,0.2556399116431791
D6,INF2,0.7574825208333622,-0.1159823449242234
D6,MBOAT7,0.7763294067254444,0.11938351896279356
D6,ATP5I,0.8310861416320711,0.19746036133996359
D6,MRPL37,0.7731070069019224,0.112069976767937
D6,CFL1,0.7100570638742757,0.27873835113988193
D6,UBB,0.7723071780104509,0.234709654042916
D6,PEBP1,0.8050808563553425,0.3222339070014857
D6,FADS2,0.7982436444283073,0.36964222859053847
D6,SERPINF1,0.7732985841385737,0.1408846470631613
D6,MFGE8,0.7651953397489674,0.10755205569147712
D6,NUCKS1,0.7700453648126772,0.2692007955199535
D6,RABL6,0.7606089248365394,0.05276058852042407
D6,HLA-DRB1,0.7992933103600075,0.1824797937959216
D6,TMBIM6,0.8245845296090616,0.357431196147512
D6,PFKL,0.7398907819814319,0.19994152824635758
D6,AP1S1,0.8025460534406897,0.2707569617825098
D6,APP,0.768272840561652,0.11304364884187965
D6,ARPC4,0.7652522306800107,-0.04429845836933308
D6,ABCD3,0.8347203291985952,0.30226286629696125
D6,ELF3,0.7829485798349158,0.19534961883488397
D6,BLVRB,0.8077143231019684,0.04633763043943674
D6,EIF3K,0.7803809427865276,0.17790783588297698
D6,TIMM13,0.7611541797327567,0.060899428205091394
D6,NDUFA4,0.7777863771621469,0.15029422348452032
D6,PRELID1,0.8064328232088194,-0.04181958780987507
D6,GADD45GIP1,0.7653732895352262,0.026160024820872475
D6,WDR83OS,0.788793158995081,0.26739050268098985
D6,SERPING1,0.7839283195984984,0.12017118542774217
D6,EHBP1L1,0.7532697158213486,-0.0703793732059051
D6,LUM,0.8312668303674358,0.4330720458153994
D6,MCL1,0.7812113382031588,0.12498559239067503
D6,LSM7,0.7510661505417662,0.13006572282222215
D6,HINT1,0.8009179419784352,0.16406705316643444
D6,RARRES3,0.8049713730350868,0.23728696596413576
D6,TSPAN17,0.7640356072688641,0.23536716338578798
D6,HCFC1R1,0.7655307183305828,0.09211283904983329
D6,PTPA,0.7636868826173875,0.30061163270526414
D6,PDIA4,0.7720858853839758,0.22484616389352924
D6,FAM20C,0.7950845809091754,0.2272779560820343
D6,SMIM22,0.7726403643332262,0.07956535309360384
D6,SREBF1,0.7888348299678453,0.23439349650270702
D6,CNN2,0.79609311390583,0.10402313447535935
D6,MFSD12,0.7515150434378591,0.1767071676949179
D6,H3F3B,0.8038141784823806,0.43231385924977034
D6,SMARCD2,0.7611995880019761,0.0993533456225606
D6,ALKBH7,0.7579100322341203,0.09274030549761066
D6,CHCHD10,0.7651925060431998,0.2523262381551199
D6,METRN,0.7702639308278855,0.0718708673508514
D6,HMG20B,0.7913787223045979,0.15452322481447045
D6,FBLN1,0.7753356139454268,0.21107355092124516
D6,CPD,0.798828259452648,-0.038428690996136695
D6,ECHS1,0.772421586277993,0.31925927005040167
D6,SNX17,0.7578328302259917,0.1545448702830813
D6,PSMD2,0.7705277323844273,0.2034184279821066
D6,LAMTOR4,0.760329330001179,0.10198878068313186
D6,PSAP,0.7663094208928237,0.05196174362795545
D6,ITM2B,0.8155561078937571,0.443196375383267
D6,HN1,0.8230646728279715,0.1783889613331937
D6,DBI,0.8503015859098565,0.2741995585253699
D6,KRT8,0.7971062861433741,0.23564720561281333
D6,SLC25A1,0.7427196148633497,0.04572054586450445
D6,STUB1,0.7538525237603423,0.040777731069778556
D6,ADIRF,0.8039026239158734,0.10879254850876617
D6,PCOLCE,0.8110261767029645,0.2132645383256718
D6,EMILIN1,0.783550663566749,0.27828327047452484
D6,MMP2,0.7471469674958502,0.1845032584543557
D6,ACADVL,0.769559631701228,0.03214781650192136
D6,C9orf16,0.7646295011340446,-0.01141773209898658
D6,AUP1,0.7634563319896653,0.07001136931226072
D6,S100A4,0.7853631601325318,0.25145126339979634
D6,PHPT1,0.8030389624946062,0.16058469919238447
D6,CHMP1A,0.7569195286658222,0.14213243320317437
D6,SSNA1,0.7757597616035744,0.19872777791141635
D6,CLTA,0.780780125034083,0.14091980612267113
D6,CSDE1,0.7895648729210335,0.23572170517687
D6,CCL19,0.7840752371890984,0.22974866882730835
D6,PRDX4,0.8135276789167701,-0.0026384091732471445
D6,EVA1B,0.7382152446280381,0.13605142756462296
D6,SEC61G,0.8023694972088699,-0.06286561423855871
D6,MAZ,0.7646405722258339,0.23638525980348982
D6,S100A10,0.8237917018308933,0.3469353433223062
D6,RNPEPL1,0.7836853340511767,-0.003647359464154366
D6,PRDX5,0.7537324637843887,-0.09408472982681772
D6,HLA-DMA,0.794348270094189,0.18249060493097238
D6,YIPF2,0.73497825571881,-0.006322933884572298
D6,LTBP3,0.7497626433695789,-0.10502612177427657
D6,ARID5A,0.7755314947094962,0.21419072034285078
D6,MAN1B1,0.7864662797419102,0.014917316416375413
D6,NR2F6,0.8015224037603226,0.3183901176087913
D6,MRPL28,0.7694896621780996,-0.021461661102460096
D6,COMP,0.7598555347232296,0.3358849067552966
D6,GPX3,0.7640631364383624,-0.052264831208013174
D6,MYDGF,0.7812433945640597,0.19400130277706162
D6,NDUFS8,0.7860028293684256,0.23813453527453998
D6,HLA-F,0.8367527709004061,0.07634234336511166
D6,RAD9A,0.7770993914436808,0.10215581570021928
D6,H1F0,0.8017065396160697,0.2196208217589694
D6,COL4A2,0.7706448820210955,0.05387373430644422
D6,CCT7,0.7659723031074406,0.2925851773005822
D6,PRDX6,0.8106297749310456,0.20348877496637366
D6,SEPP1,0.7711901878932814,0.15402504515430984
D6,SEPN1,0.7460807271865509,0.018370118392483717
D6,ZNHIT1,0.7580684329591844,-0.05086112310907238
D6,CFD,0.8084079710681393,0.01770528609957537
D6,CTBP1,0.7932998711390357,0.21251204655339068
D6,CTSA,0.7746638556126237,0.1637724751440432
D6,SPINT1,0.7708212629267663,0.10384733324690386
D6,POLD2,0.7883523551212193,0.004577897815164714
D6,ACP5,0.8014534844287117,0.12586441443754073
D6,PLOD1,0.7852105858380736,0.09439678763316628
D6,RAD23A,0.798282067994373,0.10692940850889703
D6,HLA-DPB1,0.8649450590053179,-0.016395452499401022
D6,QSOX1,0.7526345739850495,0.0733705313670136
D6,DDB1,0.7904880192681962,-0.02411063018265246
D6,THY1,0.7458686103159569,0.10449042709632023
D6,SOD1,0.8253674803857308,0.24782821696070914
D6,SAA1,0.8218311468299367,-0.03908977762208551
D6,TMSB4X,0.8102109148010677,0.18870609200318794
D6,SLC16A3,0.7876037847056631,0.11009556770525428
D6,PDXK,0.80731813342773,0.01968367120967191
D6,EGFL7,0.7495192351505089,0.06358990143762278
